"rep","design","temperature","LLM.model","trait","EGA.model","initial_NMI","final_NMI","start_N","final_N","UVA_removed","UVA_sweeps","boot_removed","boot_sweeps","embed_used"
47,"expanded",1.5,"gpt-5.1","neuroticism","glasso",0.940917999196293,1,63,28,30,6,5,2,"full"
47,"expanded",1.5,"gpt-5.1","neuroticism","tmfg",0.82275399758888,0.87072585912155,63,24,30,6,9,2,"full"
47,"expanded",1.5,"gpt-5.1","openness","glasso",0.90560419475887,1,62,34,28,4,0,1,"full"
47,"expanded",1.5,"gpt-5.1","openness","tmfg",0.902011499479319,1,62,25,28,4,9,4,"full"
47,"expanded",1.5,"gpt-oss-120b","agreeableness","glasso",0.802396716603245,1,63,32,31,4,0,1,"full"
47,"expanded",1.5,"gpt-oss-120b","agreeableness","tmfg",0.85260829600775,1,63,32,31,4,0,1,"full"
47,"expanded",1.5,"gpt-oss-120b","conscientiousness","glasso",0.844969659848191,1,63,28,25,3,10,3,"full"
47,"expanded",1.5,"gpt-oss-120b","conscientiousness","tmfg",0.796143934907723,0.901929309230145,63,35,25,3,3,2,"full"
47,"expanded",1.5,"gpt-oss-120b","extraversion","glasso",0.891217803132178,1,60,39,21,4,0,1,"full"
47,"expanded",1.5,"gpt-oss-120b","extraversion","tmfg",1,1,60,39,21,4,0,1,"full"
47,"expanded",1.5,"gpt-oss-120b","neuroticism","glasso",0.896334830191013,1,64,36,28,4,0,1,"full"
47,"expanded",1.5,"gpt-oss-120b","neuroticism","tmfg",1,1,64,35,28,4,1,2,"full"
47,"expanded",1.5,"gpt-oss-120b","openness","glasso",0.851511196937204,1,63,31,29,4,3,2,"full"
47,"expanded",1.5,"gpt-oss-120b","openness","tmfg",1,1,63,23,29,4,11,3,"sparse"
47,"expanded",1.5,"gpt-oss-20b","agreeableness","glasso",0.794890742549377,0.776033170200568,63,47,6,2,10,2,"sparse"
47,"expanded",1.5,"gpt-oss-20b","agreeableness","tmfg",0.837442343321402,0.84326846703905,63,46,6,2,11,2,"full"
47,"expanded",1.5,"gpt-oss-20b","conscientiousness","glasso",0.740433439534226,0.952297886053663,64,54,7,3,3,2,"full"
47,"expanded",1.5,"gpt-oss-20b","conscientiousness","tmfg",0.77049399549436,1,64,44,7,3,13,3,"full"
47,"expanded",1.5,"gpt-oss-20b","extraversion","glasso",0.967143450550463,1,64,54,8,2,2,2,"full"
47,"expanded",1.5,"gpt-oss-20b","extraversion","tmfg",1,1,64,56,8,2,0,1,"full"
47,"expanded",1.5,"gpt-oss-20b","neuroticism","glasso",0.830942932366422,0.953290648400228,64,58,3,3,3,2,"full"
47,"expanded",1.5,"gpt-oss-20b","neuroticism","tmfg",0.872277729284574,0.950406117163922,64,55,3,3,6,4,"full"
47,"expanded",1.5,"gpt-oss-20b","openness","glasso",0.825130482888498,0.822031091586473,64,58,4,2,2,3,"full"
47,"expanded",1.5,"gpt-oss-20b","openness","tmfg",0.781431641382134,1,64,45,4,2,15,4,"full"
47,"few_shot",0.5,"gpt-4o","agreeableness","glasso",0.875678332243005,1,62,30,32,5,0,1,"full"
47,"few_shot",0.5,"gpt-4o","agreeableness","tmfg",0.92575577759875,1,62,27,32,5,3,2,"full"
47,"few_shot",0.5,"gpt-4o","conscientiousness","glasso",0.785761561083905,1,62,24,34,4,4,3,"full"
47,"few_shot",0.5,"gpt-4o","conscientiousness","tmfg",0.693790009726667,0.798754966557985,62,11,34,4,17,3,"sparse"
47,"few_shot",0.5,"gpt-4o","extraversion","glasso",0.776047737881694,0.922401467368936,62,18,40,4,4,2,"sparse"
47,"few_shot",0.5,"gpt-4o","extraversion","tmfg",0.861425102136749,0.824245631358347,62,16,40,4,6,2,"full"
47,"few_shot",0.5,"gpt-4o","neuroticism","glasso",0.814333313453708,0.716488207441036,61,20,38,4,3,2,"sparse"
47,"few_shot",0.5,"gpt-4o","neuroticism","tmfg",0.753237263224183,0.822371101553103,61,22,38,4,1,2,"full"
47,"few_shot",0.5,"gpt-4o","openness","glasso",0.720938011797785,0.926501063302278,66,33,31,4,2,2,"sparse"
47,"few_shot",0.5,"gpt-4o","openness","tmfg",0.737815692130135,0.800909117797079,66,35,31,4,0,1,"full"
47,"few_shot",0.5,"gpt-5.1","agreeableness","glasso",0.775967376240487,0.730937209109349,61,12,48,7,1,2,"full"
47,"few_shot",0.5,"gpt-5.1","agreeableness","tmfg",0.810334173361946,0.694721795354359,61,11,48,7,2,2,"full"
47,"few_shot",0.5,"gpt-5.1","conscientiousness","glasso",0.803244960504146,0.666770730962772,60,13,47,4,0,1,"full"
47,"few_shot",0.5,"gpt-5.1","conscientiousness","tmfg",0.887548233035298,0.775194941308824,60,7,47,4,6,2,"sparse"
47,"few_shot",0.5,"gpt-5.1","extraversion","glasso",0.826925292590044,0.892319102671987,63,15,44,6,4,2,"full"
47,"few_shot",0.5,"gpt-5.1","extraversion","tmfg",0.842216760477067,0.789644974147576,63,13,44,6,6,2,"full"
47,"few_shot",0.5,"gpt-5.1","neuroticism","glasso",0.759757318942839,0.87463004894567,63,11,52,8,0,1,"full"
47,"few_shot",0.5,"gpt-5.1","neuroticism","tmfg",0.758117273328735,0.653740946176606,63,9,52,8,2,2,"sparse"
47,"few_shot",0.5,"gpt-5.1","openness","glasso",0.812132052651796,0.672279711157914,62,11,51,6,0,1,"full"
47,"few_shot",0.5,"gpt-5.1","openness","tmfg",0.939560051088645,NA,62,4,51,6,7,2,"sparse"
47,"few_shot",0.5,"gpt-oss-120b","agreeableness","glasso",0.789676294003531,1,64,11,48,6,5,2,"full"
47,"few_shot",0.5,"gpt-oss-120b","agreeableness","tmfg",0.874817420728093,1,64,7,48,6,9,5,"full"
47,"few_shot",0.5,"gpt-oss-120b","conscientiousness","glasso",0.798062148120585,0.644888316731778,60,16,44,7,0,1,"full"
47,"few_shot",0.5,"gpt-oss-120b","conscientiousness","tmfg",0.955968485627317,0.833974575364466,60,11,44,7,5,2,"sparse"
47,"few_shot",0.5,"gpt-oss-120b","extraversion","glasso",0.817566443967447,0.910709706617728,60,27,33,4,0,1,"full"
47,"few_shot",0.5,"gpt-oss-120b","extraversion","tmfg",0.95456207126039,0.910709706617728,60,27,33,4,0,1,"full"
47,"few_shot",0.5,"gpt-oss-120b","neuroticism","glasso",0.951000713939293,1,63,42,20,3,1,2,"full"
47,"few_shot",0.5,"gpt-oss-120b","neuroticism","tmfg",0.956784087869938,1,63,39,20,3,4,2,"full"
47,"few_shot",0.5,"gpt-oss-120b","openness","glasso",0.839220605567496,1,62,27,29,3,6,2,"sparse"
47,"few_shot",0.5,"gpt-oss-120b","openness","tmfg",1,1,62,24,29,3,9,2,"sparse"
47,"few_shot",0.5,"gpt-oss-20b","agreeableness","glasso",0.812685090942373,0.910713707192629,60,24,26,5,10,3,"full"
47,"few_shot",0.5,"gpt-oss-20b","agreeableness","tmfg",1,1,60,24,26,5,10,3,"full"
47,"few_shot",0.5,"gpt-oss-20b","conscientiousness","glasso",0.803316310857341,0.920460651356932,65,36,28,4,1,2,"full"
47,"few_shot",0.5,"gpt-oss-20b","conscientiousness","tmfg",0.816900901265378,0.856071325363289,65,26,28,4,11,2,"full"
47,"few_shot",0.5,"gpt-oss-20b","extraversion","glasso",0.65522903829536,1,62,18,22,4,22,2,"sparse"
47,"few_shot",0.5,"gpt-oss-20b","extraversion","tmfg",0.622298959917064,0.7913363061508,62,16,22,4,24,3,"full"
47,"few_shot",0.5,"gpt-oss-20b","neuroticism","glasso",0.72913740577972,0.697739139533124,64,33,27,4,4,2,"sparse"
47,"few_shot",0.5,"gpt-oss-20b","neuroticism","tmfg",0.728812752909694,1,64,17,27,4,20,3,"sparse"
47,"few_shot",0.5,"gpt-oss-20b","openness","glasso",0.800128343892909,0.782360865246324,65,31,34,4,0,1,"full"
47,"few_shot",0.5,"gpt-oss-20b","openness","tmfg",0.83614309068852,1,65,17,34,4,14,3,"full"
47,"few_shot",1,"gpt-4o","agreeableness","glasso",0.888691994671962,0.896184274481621,64,47,17,4,0,1,"sparse"
47,"few_shot",1,"gpt-4o","agreeableness","tmfg",0.823090551575989,0.943603595682981,64,46,17,4,1,2,"full"
47,"few_shot",1,"gpt-4o","conscientiousness","glasso",0.716953123718756,0.869136856216742,64,32,26,4,6,2,"full"
47,"few_shot",1,"gpt-4o","conscientiousness","tmfg",0.815488951305817,0.928877003382983,64,30,26,4,8,3,"sparse"
47,"few_shot",1,"gpt-4o","extraversion","glasso",0.856113597856995,1,61,38,22,4,1,2,"full"
47,"few_shot",1,"gpt-4o","extraversion","tmfg",1,1,61,33,22,4,6,2,"full"
47,"few_shot",1,"gpt-4o","neuroticism","glasso",0.797350562884351,0.900809039726369,62,35,27,4,0,1,"full"
47,"few_shot",1,"gpt-4o","neuroticism","tmfg",0.880251499975868,1,62,24,27,4,11,3,"sparse"
47,"few_shot",1,"gpt-4o","openness","glasso",0.929420215501037,0.784624792469412,63,38,21,5,4,2,"sparse"
47,"few_shot",1,"gpt-4o","openness","tmfg",0.843520417797875,1,63,27,21,5,15,3,"full"
47,"few_shot",1,"gpt-5.1","agreeableness","glasso",0.80128469093175,1,64,19,45,6,0,1,"full"
47,"few_shot",1,"gpt-5.1","agreeableness","tmfg",0.763671716763346,1,64,10,45,6,9,3,"full"
47,"few_shot",1,"gpt-5.1","conscientiousness","glasso",0.8131395293315,1,65,16,41,4,8,3,"sparse"
47,"few_shot",1,"gpt-5.1","conscientiousness","tmfg",0.805408381732043,1,65,8,41,4,16,4,"full"
47,"few_shot",1,"gpt-5.1","extraversion","glasso",0.8569044622777,0.931355792249309,60,22,38,6,0,1,"full"
47,"few_shot",1,"gpt-5.1","extraversion","tmfg",0.939773286117388,0.931355792249309,60,22,38,6,0,1,"full"
47,"few_shot",1,"gpt-5.1","neuroticism","glasso",0.81416337702753,1,62,23,38,4,1,2,"full"
47,"few_shot",1,"gpt-5.1","neuroticism","tmfg",0.819802391017762,1,62,22,38,4,2,3,"full"
47,"few_shot",1,"gpt-5.1","openness","glasso",0.806286005721466,0.623223944638144,66,16,50,11,0,1,"full"
47,"few_shot",1,"gpt-5.1","openness","tmfg",1,0,66,7,50,11,9,3,"sparse"
47,"few_shot",1,"gpt-oss-120b","agreeableness","glasso",0.894113452803029,1,63,34,23,4,6,2,"full"
47,"few_shot",1,"gpt-oss-120b","agreeableness","tmfg",1,1,63,25,23,4,15,3,"sparse"
47,"few_shot",1,"gpt-oss-120b","conscientiousness","glasso",0.828352890014307,1,61,28,31,4,2,2,"full"
47,"few_shot",1,"gpt-oss-120b","conscientiousness","tmfg",0.862990579251445,0.941426932921102,61,21,31,4,9,5,"full"
47,"few_shot",1,"gpt-oss-120b","extraversion","glasso",0.857881753117024,0.921139729098879,67,35,32,5,0,1,"full"
47,"few_shot",1,"gpt-oss-120b","extraversion","tmfg",0.843439951137063,1,67,29,32,5,6,2,"full"
47,"few_shot",1,"gpt-oss-120b","neuroticism","glasso",0.85366366166089,1,62,34,28,5,0,1,"full"
47,"few_shot",1,"gpt-oss-120b","neuroticism","tmfg",1,1,62,31,28,5,3,2,"full"
47,"few_shot",1,"gpt-oss-120b","openness","glasso",0.84290669753772,1,62,32,30,6,0,1,"full"
47,"few_shot",1,"gpt-oss-120b","openness","tmfg",0.886821983971419,1,62,32,30,6,0,1,"full"
47,"few_shot",1,"gpt-oss-20b","agreeableness","glasso",0.780834084952515,0.932805951177918,63,37,21,4,5,2,"full"
47,"few_shot",1,"gpt-oss-20b","agreeableness","tmfg",0.785706783403866,0.821426979507555,63,24,21,4,18,2,"sparse"
47,"few_shot",1,"gpt-oss-20b","conscientiousness","glasso",0.815478794304096,0.889908783522456,64,31,24,5,9,2,"full"
47,"few_shot",1,"gpt-oss-20b","conscientiousness","tmfg",0.765439696131187,0.684538700289534,64,28,24,5,12,2,"sparse"
47,"few_shot",1,"gpt-oss-20b","extraversion","glasso",0.83576397815306,1,63,34,18,3,11,3,"full"
47,"few_shot",1,"gpt-oss-20b","extraversion","tmfg",0.75831548449916,0.759464839893169,63,43,18,3,2,3,"full"
47,"few_shot",1,"gpt-oss-20b","neuroticism","glasso",0.74056492436269,0.891905237428418,63,47,15,3,1,2,"full"
47,"few_shot",1,"gpt-oss-20b","neuroticism","tmfg",0.822785362762354,0.859189073076352,63,41,15,3,7,2,"full"
47,"few_shot",1,"gpt-oss-20b","openness","glasso",0.85689274397652,0.888163338373108,60,49,11,3,0,1,"full"
47,"few_shot",1,"gpt-oss-20b","openness","tmfg",0.793817319919517,1,60,38,11,3,11,3,"full"
47,"few_shot",1.5,"gpt-4o","agreeableness","glasso",0.92927251634474,1,63,48,9,2,6,2,"sparse"
47,"few_shot",1.5,"gpt-4o","agreeableness","tmfg",0.883931658549197,1,63,36,9,2,18,3,"sparse"
47,"few_shot",1.5,"gpt-4o","conscientiousness","glasso",0.831806708468341,0.850131458964945,61,42,11,3,8,2,"full"
47,"few_shot",1.5,"gpt-4o","conscientiousness","tmfg",0.609481640644206,0.825131776125218,61,41,11,3,9,3,"full"
47,"few_shot",1.5,"gpt-4o","extraversion","glasso",0.951742031839995,0.94680449720043,64,56,8,4,0,1,"full"
47,"few_shot",1.5,"gpt-4o","extraversion","tmfg",0.915295178981654,1,64,54,8,4,2,2,"full"
47,"few_shot",1.5,"gpt-4o","neuroticism","glasso",0.864834443920343,1,62,48,10,3,4,2,"full"
47,"few_shot",1.5,"gpt-4o","neuroticism","tmfg",0.763805314786344,0.944529680307743,62,47,10,3,5,3,"full"
47,"few_shot",1.5,"gpt-4o","openness","glasso",0.871261381283796,0.875705392899925,62,54,7,3,1,2,"full"
47,"few_shot",1.5,"gpt-4o","openness","tmfg",0.799949602885369,0.893825412495827,62,48,7,3,7,3,"full"
47,"few_shot",1.5,"gpt-5.1","agreeableness","glasso",0.845439002077259,1,61,15,37,5,9,3,"full"
47,"few_shot",1.5,"gpt-5.1","agreeableness","tmfg",0.835570190897124,1,61,20,37,5,4,3,"full"
47,"few_shot",1.5,"gpt-5.1","conscientiousness","glasso",0.788625150194824,1,61,26,33,4,2,2,"sparse"
47,"few_shot",1.5,"gpt-5.1","conscientiousness","tmfg",0.817158986883862,1,61,15,33,4,13,3,"sparse"
47,"few_shot",1.5,"gpt-5.1","extraversion","glasso",0.807910681847323,1,63,33,26,4,4,2,"full"
47,"few_shot",1.5,"gpt-5.1","extraversion","tmfg",0.840805257281938,1,63,36,26,4,1,2,"sparse"
47,"few_shot",1.5,"gpt-5.1","neuroticism","glasso",0.85632221146924,0.95790564857863,62,32,26,5,4,2,"full"
47,"few_shot",1.5,"gpt-5.1","neuroticism","tmfg",0.939372560586039,0.885116368163921,62,29,26,5,7,2,"sparse"
47,"few_shot",1.5,"gpt-5.1","openness","glasso",0.958301185365984,1,64,35,29,6,0,1,"full"
47,"few_shot",1.5,"gpt-5.1","openness","tmfg",1,1,64,35,29,6,0,1,"full"
47,"few_shot",1.5,"gpt-oss-120b","agreeableness","glasso",0.8037989710338,1,64,30,31,5,3,2,"sparse"
47,"few_shot",1.5,"gpt-oss-120b","agreeableness","tmfg",0.904941916170727,1,64,22,31,5,11,2,"full"
47,"few_shot",1.5,"gpt-oss-120b","conscientiousness","glasso",0.782521179982018,0.825440028768914,62,32,29,4,1,2,"full"
47,"few_shot",1.5,"gpt-oss-120b","conscientiousness","tmfg",0.675298218942356,1,62,26,29,4,7,2,"sparse"
47,"few_shot",1.5,"gpt-oss-120b","extraversion","glasso",0.859788399150364,1,62,27,33,5,2,2,"sparse"
47,"few_shot",1.5,"gpt-oss-120b","extraversion","tmfg",0.794365504237609,1,62,28,33,5,1,2,"full"
47,"few_shot",1.5,"gpt-oss-120b","neuroticism","glasso",0.893412134969871,1,64,45,19,5,0,1,"full"
47,"few_shot",1.5,"gpt-oss-120b","neuroticism","tmfg",0.941802525047554,1,64,41,19,5,4,2,"sparse"
47,"few_shot",1.5,"gpt-oss-120b","openness","glasso",0.941802525047554,0.882641979606137,64,42,22,4,0,1,"sparse"
47,"few_shot",1.5,"gpt-oss-120b","openness","tmfg",0.891706015516826,0.882641979606137,64,42,22,4,0,1,"full"
47,"few_shot",1.5,"gpt-oss-20b","agreeableness","glasso",0.83641131105054,0.851862330212654,64,56,2,2,6,2,"full"
47,"few_shot",1.5,"gpt-oss-20b","agreeableness","tmfg",0.756873952206459,0.89523281143469,64,38,2,2,24,5,"full"
47,"few_shot",1.5,"gpt-oss-20b","conscientiousness","glasso",0.720203775135054,0.799939716506834,64,49,8,2,7,2,"full"
47,"few_shot",1.5,"gpt-oss-20b","conscientiousness","tmfg",0.752140202776302,0.820440796130985,64,44,8,2,12,3,"sparse"
47,"few_shot",1.5,"gpt-oss-20b","extraversion","glasso",0.807570443277705,1,64,50,8,3,6,3,"sparse"
47,"few_shot",1.5,"gpt-oss-20b","extraversion","tmfg",0.728355189337349,0.899074711084904,64,51,8,3,5,2,"sparse"
47,"few_shot",1.5,"gpt-oss-20b","neuroticism","glasso",0.95747130228927,0.882120533358073,64,53,10,3,1,2,"full"
47,"few_shot",1.5,"gpt-oss-20b","neuroticism","tmfg",0.804126016675526,0.882903136799815,64,51,10,3,3,2,"full"
47,"few_shot",1.5,"gpt-oss-20b","openness","glasso",0.95747130228927,0.951861996779441,64,52,5,2,7,2,"full"
47,"few_shot",1.5,"gpt-oss-20b","openness","tmfg",0.869145782821412,1,64,35,5,2,24,3,"full"
47,"persona",0.5,"gpt-4o","agreeableness","glasso",0.825528793247941,0.9391172341371,64,18,39,4,7,3,"full"
47,"persona",0.5,"gpt-4o","agreeableness","tmfg",0.884567340350055,0.937715454854023,64,20,39,4,5,2,"sparse"
47,"persona",0.5,"gpt-4o","conscientiousness","glasso",0.779873989472101,0.784280174768547,65,19,45,4,1,2,"full"
47,"persona",0.5,"gpt-4o","conscientiousness","tmfg",0.778023081701787,0.703657590837056,65,20,45,4,0,1,"full"
47,"persona",0.5,"gpt-4o","extraversion","glasso",0.796543033483418,1,63,28,33,5,2,2,"sparse"
47,"persona",0.5,"gpt-4o","extraversion","tmfg",0.887291001075836,1,63,28,33,5,2,2,"full"
47,"persona",0.5,"gpt-4o","neuroticism","glasso",0.770040768961203,0.82044483465932,63,30,32,3,1,2,"full"
47,"persona",0.5,"gpt-4o","neuroticism","tmfg",0.803688246042956,0.744411622718962,63,17,32,3,14,2,"sparse"
47,"persona",0.5,"gpt-4o","openness","glasso",0.793459103501125,0.883265504530917,66,26,39,4,1,2,"full"
47,"persona",0.5,"gpt-4o","openness","tmfg",0.727476908445156,0.883099677297853,66,25,39,4,2,2,"full"
47,"persona",0.5,"gpt-5.1","agreeableness","glasso",0.780032837164196,1,65,31,34,4,0,1,"full"
47,"persona",0.5,"gpt-5.1","agreeableness","tmfg",0.832976903658609,1,65,21,34,4,10,3,"full"
47,"persona",0.5,"gpt-5.1","conscientiousness","glasso",0.802596480862428,1,64,25,35,4,4,2,"full"
47,"persona",0.5,"gpt-5.1","conscientiousness","tmfg",0.811673228198131,1,64,27,35,4,2,2,"full"
47,"persona",0.5,"gpt-5.1","extraversion","glasso",0.80087898128309,1,61,12,44,5,5,3,"full"
47,"persona",0.5,"gpt-5.1","extraversion","tmfg",0.711111389644493,0.831710622079507,61,9,44,5,8,3,"full"
47,"persona",0.5,"gpt-5.1","neuroticism","glasso",0.816760998266354,1,61,19,38,4,4,2,"full"
47,"persona",0.5,"gpt-5.1","neuroticism","tmfg",0.927193969332786,0.937715454854023,61,20,38,4,3,2,"full"
47,"persona",0.5,"gpt-5.1","openness","glasso",0.811912403943483,0.651025795759578,64,14,50,6,0,1,"full"
47,"persona",0.5,"gpt-5.1","openness","tmfg",0.927319124577299,0.689255385611253,64,10,50,6,4,2,"sparse"
47,"persona",0.5,"gpt-oss-120b","agreeableness","glasso",0.808845337332242,0.904439480269046,63,24,39,4,0,1,"full"
47,"persona",0.5,"gpt-oss-120b","agreeableness","tmfg",0.805287014211644,0.904439480269046,63,24,39,4,0,1,"full"
47,"persona",0.5,"gpt-oss-120b","conscientiousness","glasso",0.8121306808582,0.947689447239456,65,24,35,4,6,3,"full"
47,"persona",0.5,"gpt-oss-120b","conscientiousness","tmfg",0.934891543380783,0.914224488822339,65,27,35,4,3,2,"full"
47,"persona",0.5,"gpt-oss-120b","extraversion","glasso",0.775382331682031,0.921115576322098,61,27,34,5,0,1,"full"
47,"persona",0.5,"gpt-oss-120b","extraversion","tmfg",0.86449813454796,1,61,24,34,5,3,2,"sparse"
47,"persona",0.5,"gpt-oss-120b","neuroticism","glasso",0.942654297612972,1,60,29,31,4,0,1,"full"
47,"persona",0.5,"gpt-oss-120b","neuroticism","tmfg",1,1,60,24,31,4,5,3,"full"
47,"persona",0.5,"gpt-oss-120b","openness","glasso",0.826594800058232,0.929056623299399,60,16,37,8,7,2,"full"
47,"persona",0.5,"gpt-oss-120b","openness","tmfg",0.813571066599257,1,60,9,37,8,14,4,"full"
47,"persona",0.5,"gpt-oss-20b","agreeableness","glasso",0.714656061225319,0.816541288802416,60,28,24,4,8,2,"sparse"
47,"persona",0.5,"gpt-oss-20b","agreeableness","tmfg",0.640169018787219,0.850895455583972,60,21,24,4,15,2,"sparse"
47,"persona",0.5,"gpt-oss-20b","conscientiousness","glasso",0.779492356876421,0.917523144673827,62,29,21,3,12,3,"sparse"
47,"persona",0.5,"gpt-oss-20b","conscientiousness","tmfg",0.891475222957357,1,62,35,21,3,6,2,"full"
47,"persona",0.5,"gpt-oss-20b","extraversion","glasso",0.904726034259871,1,64,44,20,4,0,1,"full"
47,"persona",0.5,"gpt-oss-20b","extraversion","tmfg",0.793065098737217,1,64,38,20,4,6,3,"full"
47,"persona",0.5,"gpt-oss-20b","neuroticism","glasso",0.927403585540993,0.89591247200692,60,38,21,4,1,2,"full"
47,"persona",0.5,"gpt-oss-20b","neuroticism","tmfg",0.770025118913253,0.871283776182758,60,28,21,4,11,2,"full"
47,"persona",0.5,"gpt-oss-20b","openness","glasso",0.821233413657291,0.93102364422595,60,33,25,3,2,2,"sparse"
47,"persona",0.5,"gpt-oss-20b","openness","tmfg",0.832138439651565,0.866038000118837,60,35,25,3,0,1,"full"
47,"persona",1,"gpt-4o","agreeableness","glasso",0.873735182607538,0.943895196772537,61,45,14,3,2,2,"full"
47,"persona",1,"gpt-4o","agreeableness","tmfg",0.955708388612681,1,61,39,14,3,8,3,"full"
47,"persona",1,"gpt-4o","conscientiousness","glasso",0.813486059130906,0.937629873707858,64,39,23,4,2,2,"full"
47,"persona",1,"gpt-4o","conscientiousness","tmfg",0.914552315508573,0.845721684465396,64,27,23,4,14,3,"full"
47,"persona",1,"gpt-4o","extraversion","glasso",0.740316821990359,0.945202711169817,63,42,21,4,0,1,"full"
47,"persona",1,"gpt-4o","extraversion","tmfg",0.756440769489178,1,63,28,21,4,14,3,"full"
47,"persona",1,"gpt-4o","neuroticism","glasso",0.811881843577998,0.927857632295767,63,38,24,3,1,2,"full"
47,"persona",1,"gpt-4o","neuroticism","tmfg",0.763179633572148,1,63,32,24,3,7,2,"full"
47,"persona",1,"gpt-4o","openness","glasso",0.803748400949425,0.872315046478886,62,36,24,6,2,2,"sparse"
47,"persona",1,"gpt-4o","openness","tmfg",0.956833853409143,1,62,31,24,6,7,4,"full"
47,"persona",1,"gpt-5.1","agreeableness","glasso",0.892377107616292,0.925981194383706,63,44,19,4,0,1,"full"
47,"persona",1,"gpt-5.1","agreeableness","tmfg",0.903825013191912,0.924976148126639,63,41,19,4,3,3,"full"
47,"persona",1,"gpt-5.1","conscientiousness","glasso",0.944511013696542,0.928025217572863,62,39,20,3,3,2,"full"
47,"persona",1,"gpt-5.1","conscientiousness","tmfg",0.649188455908987,1,62,35,20,3,7,3,"sparse"
47,"persona",1,"gpt-5.1","extraversion","glasso",0.776556100459787,1,60,16,34,4,10,3,"sparse"
47,"persona",1,"gpt-5.1","extraversion","tmfg",0.818089712026527,0.894278737451913,60,26,34,4,0,1,"full"
47,"persona",1,"gpt-5.1","neuroticism","glasso",0.732843645554998,1,65,24,33,4,8,2,"full"
47,"persona",1,"gpt-5.1","neuroticism","tmfg",0.956904121807952,1,65,25,33,4,7,3,"full"
47,"persona",1,"gpt-5.1","openness","glasso",0.809725241360524,1,61,26,35,4,0,1,"full"
47,"persona",1,"gpt-5.1","openness","tmfg",0.928622319350552,1,61,18,35,4,8,2,"full"
47,"persona",1,"gpt-oss-120b","agreeableness","glasso",0.800655717654817,0.879403501962913,62,18,44,4,0,1,"full"
47,"persona",1,"gpt-oss-120b","agreeableness","tmfg",0.886248759620373,0.751035480057868,62,11,44,4,7,4,"full"
47,"persona",1,"gpt-oss-120b","conscientiousness","glasso",0.844894962860745,0.912048287554546,61,24,29,4,8,2,"sparse"
47,"persona",1,"gpt-oss-120b","conscientiousness","tmfg",0.844894962860745,0.954043118461623,61,25,29,4,7,3,"sparse"
47,"persona",1,"gpt-oss-120b","extraversion","glasso",0.910721010641007,1,63,37,26,3,0,1,"full"
47,"persona",1,"gpt-oss-120b","extraversion","tmfg",0.822971815827177,1,63,33,26,3,4,2,"full"
47,"persona",1,"gpt-oss-120b","neuroticism","glasso",0.921932880556144,1,64,42,22,5,0,1,"full"
47,"persona",1,"gpt-oss-120b","neuroticism","tmfg",0.941176470588235,1,64,34,22,5,8,3,"sparse"
47,"persona",1,"gpt-oss-120b","openness","glasso",0.814930363497571,0.906968968329391,65,17,46,7,2,2,"full"
47,"persona",1,"gpt-oss-120b","openness","tmfg",0.804846203702874,0.911940008052628,65,18,46,7,1,2,"full"
47,"persona",1,"gpt-oss-20b","agreeableness","glasso",0.76519360585986,0.861022331950856,64,41,19,4,4,2,"full"
47,"persona",1,"gpt-oss-20b","agreeableness","tmfg",0.701019625343574,1,64,22,19,4,23,3,"full"
47,"persona",1,"gpt-oss-20b","conscientiousness","glasso",0.62164422082069,0.663598467287321,64,46,18,5,0,1,"full"
47,"persona",1,"gpt-oss-20b","conscientiousness","tmfg",0.668391919004928,0.655576690433177,64,37,18,5,9,2,"full"
47,"persona",1,"gpt-oss-20b","extraversion","glasso",0.861436420192635,0.946662387838648,64,49,11,3,4,2,"full"
47,"persona",1,"gpt-oss-20b","extraversion","tmfg",0.780442462301803,1,64,45,11,3,8,2,"full"
47,"persona",1,"gpt-oss-20b","neuroticism","glasso",0.867207810506526,1,64,37,18,4,9,4,"full"
47,"persona",1,"gpt-oss-20b","neuroticism","tmfg",0.787603386813822,1,64,38,18,4,8,2,"full"
47,"persona",1,"gpt-oss-20b","openness","glasso",0.957395291149197,1,65,47,17,4,1,2,"full"
47,"persona",1,"gpt-oss-20b","openness","tmfg",0.902279933233372,1,65,46,17,4,2,2,"full"
47,"persona",1.5,"gpt-4o","agreeableness","glasso",0.95747130228927,0.955058518507408,64,59,5,2,0,1,"full"
47,"persona",1.5,"gpt-4o","agreeableness","tmfg",0.905914190261635,1,64,54,5,2,5,2,"full"
47,"persona",1.5,"gpt-4o","conscientiousness","glasso",0.90079624233079,1,61,52,7,3,2,2,"full"
47,"persona",1.5,"gpt-4o","conscientiousness","tmfg",0.709502850165456,0.952852645780195,61,29,7,3,25,2,"sparse"
47,"persona",1.5,"gpt-4o","extraversion","glasso",0.956129781698951,0.951302362264501,61,54,7,3,0,1,"full"
47,"persona",1.5,"gpt-4o","extraversion","tmfg",0.956129781698951,0.951302362264501,61,54,7,3,0,1,"full"
47,"persona",1.5,"gpt-4o","neuroticism","glasso",0.912712604207118,1,64,56,3,2,5,2,"full"
47,"persona",1.5,"gpt-4o","neuroticism","tmfg",0.827052294477925,1,64,47,3,2,14,3,"full"
47,"persona",1.5,"gpt-4o","openness","glasso",0.95714990170022,1,63,52,4,3,7,2,"full"
47,"persona",1.5,"gpt-4o","openness","tmfg",0.824835957976038,1,63,50,4,3,9,3,"full"
